"reward","報酬",,,,,,,
"security"," 安全",,,,,,,
"delight","大喜び",,,,,,,
"desert","砂漠
［動］〜を放棄する,
見捨てる",,,,,,,
"background","背景
生い立ち，経歴",,,,,,,
"trend","傾向",,,,,,,
"grade","（小中高通じての）学年
（grades）成績",,,,,,,
"impact","影響
衝撃",,,,,,,
"institution","機関
制度",,,,,,,
"interaction","〈人と人の〉交流",,,,,,,
"alternative","代わりのもの",,,,,,,
"harm","害",,,,,,,
"agency","（政治的）機関
代理店",,,,,,,
"capacity","能力(+to V，for)",,,,,,,
"minister","大臣",,,,,,,
"volunteer","ボランティア",,,,,,,
"access","利用する権利",,,,,,,
"quantity","量",,,,,,,
"branch","枝
支店，支局
（学問の）部門，分野",,,,,,,
"laughter","笑い",,,,,,,
"transport","交通機関，輸送",,,,,,,
"vote","投票",,,,,,,
"resident","住民",,,,,,,
"square","正方形
（面積の単位）平方",,,,,,,
"situation","状況
事態，立場",,,,,,,
"government","政府
政治",,,,,,,
"knowledge","知識",,,,,,,
"nation","国
国家；国民",,,,,,,
"effort","努力",,,,,,,
"period","時代
期間",,,,,,,
"population","人口
住民，
(動物の)個体数",,,,,,,
"purpose","目的(=object)",,,,,,,
"behavior","行動",,,,,,,
"lack","不足
[動］〜を欠いている",,,,,,,
"skill","技術",,,,,,,
"quality","質
性質
［形］良質の",,,,,,,
"environment","環境",,,,,,,
"role","役割(=part)",,,,,,,
"attitude","態度
考え方，姿勢",,,,,,,
"author","筆者，著者(=writer)",,,,,,,
"research","研究
調査
［動］(〜を)研究
［調査］する",,,,,,,
"opportunity","機会",,,,,,,
"source","源
出所",,,,,,,
"disease","病",,,,,,,
"shape","形
［動］〜を形作る",,,,,,,
"advantage","利点
有利",,,,,,,
"method"," 方法",,,,,,,
"habit","習慣
くせ",,,,,,,
"detail","細部
詳細",,,,,,,
"distance","距離",,,,,,,
