duty,義務,"social <font color=""#FFC000"">duty</font><br><br><div style=""height: 140px; overflow: auto;"">due(負うべき)ｔｙ(こと)から生まれた語。正義感・道徳・良心などによる義務。契約・約束・立場上などによる義務はobligation。</div><br><br>類義語 : obligation(義務)<br>反意語 : <br>参考 : "
tap,軽くたたく,"He <font color=""#FFC000"">tapped</font> me on the shoulder.<br><br><div style=""height: 140px; overflow: auto;"">動詞「軽くたたく」のほかに名詞「蛇口」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
alarm,警報,"give the <font color=""#FFC000"">alarm</font><br><br><div style=""height: 140px; overflow: auto;"">動詞では、「はっとさせる」「不安にさせる」の意味を持つ。また名詞としても、警報やそれを発するもの以外に「恐れ」という意味があることに注意。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【形】 alarming  驚くべき"
castle,城,"Edinburgh <font color=""#FFC000"">Castle</font><br><br><div style=""height: 140px; overflow: auto;"">「砦(fort)」が原義。権威・戦略の象徴を表す。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
firm,堅い,"I have a <font color=""#FFC000"">firm</font> belief in God.<br><br><div style=""height: 140px; overflow: auto;"">「堅固な」が原義。形容詞「堅い」「しっかりした」のほかに、名詞「商会」「会社」という意味もある。company は会社を表す最も一般的な語で、corporation は法人として認められている株式会社 のことを指す。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【副】 firmly  堅く"
motion,運動 ,"a <font color=""#FFC000"">motion</font> picture<br><br><div style=""height: 140px; overflow: auto;"">「動くこと」が原義でmoveより派生した単語。物理的な「運動」の他に、「動議、提案」という意味も持つ。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【動】 move  動く　"
manual,手の,"low-paid <font color=""#FFC000"">manual</font> jobs<br><br><div style=""height: 140px; overflow: auto;"">「手(manu)の(al)」から生まれた語。形容詞「手の」「人力の」のほかに、名詞「説明書」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
tropical,熱帯の,"<font color=""#FFC000"">tropical</font> fish<br><br><div style=""height: 140px; overflow: auto;"">「太陽の回る(trop)所の(ical)」から生まれた語。a tropical depressionは「熱帯低気圧」のこと。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
coal,石炭,"a <font color=""#FFC000"">coal</font> miner<br><br><div style=""height: 140px; overflow: auto;"">col「燃える石、木炭」が原義。<br>他動詞として「～に石炭を積み込む」「～を燃やして炭にする」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
import,輸入,"a sharp rise in meat <font color=""#FFC000"">imports</font><br><br><div style=""height: 140px; overflow: auto;"">品詞によるアクセント位置の変化に注意。反意語はexport。</div><br><br>類義語 : <br>反意語 : export  輸出（する）<br>参考 : "
