chief,長,"He was the <font color=""#FFC000"">chief</font> of an Indian tribe.<br><br><div style=""height: 140px; overflow: auto;"">mainとは異なり、主に人に対して使う。</div><br><br>類義語 : main(主に)<br>反意語 : <br>参考 : 【副】chiefly(主に)"
relation,関係,"the <font color=""#FFC000"">relation</font> between cause and effect<br><br><div style=""height: 140px; overflow: auto;"">relationshipよりも形式ばった関係を表す。「親族」という意味もあるが、relativeの方が一般的。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【名】 relationship　関係, 結びつき"
union,団結,"<font color=""#FFC000"">Union</font> is strength.<br><br><div style=""height: 140px; overflow: auto;"">「１つ(uni)であること(ion)」が原義。「団結」のほかに「組合」「連合」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
tooth,歯,"Brush your <font color=""#FFC000"">teeth</font> after meals.<font color=""#FFC000""> </font><br><br><div style=""height: 140px; overflow: auto;"">名詞として「歯」「（食物の）好み」など。複数形はteeth。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【名】toothache（歯痛）"
cigarette,タバコ,"light［smoke］a <font color=""#FFC000"">cigarette</font><br><br><div style=""height: 140px; overflow: auto;"">a carton of cigarettesで「１ケースの巻きタバコ」。tobaccoは「刻みタバコ」の事。</div><br><br>類義語 : cigar(葉巻)<br>反意語 : <br>参考 : "
log,丸太,"a <font color=""#FFC000"">log</font> house [cabin]<br><br><div style=""height: 140px; overflow: auto;"">「倒された木」が原義。これを製材するとlumber「材木」となる。また、旅程や通信の｢記録｣の意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
seal,封印する,"She <font color=""#FFC000"">sealed</font> the envelope and put on a stamp.<font color=""#FFC000""> </font><br><br><div style=""height: 140px; overflow: auto;"">「小さなしるし」が原義。「封印、しっかり封をする」の意味から｢密封する｣｢ふさぐ｣の意味にもなる。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
deck,甲板,"The passengers rushed to the boat <font color=""#FFC000"">deck</font>.<font color=""#FFC000""> </font><br><br><div style=""height: 140px; overflow: auto;"">「船の屋根」が原義。船に限らずバスや飛行機などにも用いる。 ex. A double-deck bus　｢２階つきバス｣</div><br><br>類義語 : <br>反意語 : <br>参考 : "
lord,主,"live like a <font color=""#FFC000"">lord</font><br><br><div style=""height: 140px; overflow: auto;"">「パンを守る人」が原義。「主」のほかに「神」「君主」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
warmth,暖かさ,"The sun sends out light and <font color=""#FFC000"">warmth</font>.<br><br><div style=""height: 140px; overflow: auto;"">形容詞warmより派生。「暖かさ」や「温情」といった意味のほかに、「情熱」という意味になることがある。</div><br><br>類義語 : <br>反意語 : coldness（寒さ）<br>参考 : 【形】warm（暖かい）"
chip,切れ端,"a bag of potato <font color=""#FFC000"">chips</font><br><br><div style=""height: 140px; overflow: auto;"">名詞「切れ端」のほかに、動詞「削ぐ」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
darkness,暗さ,"He saw a strange shape in the <font color=""#FFC000"">darkness</font>.<br><br><div style=""height: 140px; overflow: auto;"">形容詞darkより派生。光がないことによる「暗さ」の他に、比喩的に、「色の黒さ」や「悪意」などを意味することがある。</div><br><br>類義語 : <br>反意語 : lightness  明るさ<br>参考 : darken  暗くする[なる]"
blind,目の見えない,"a <font color=""#FFC000"">blind</font> man with a stick<br><br><div style=""height: 140px; overflow: auto;"">「目の見えない」からの派生で「気づかない、知らない」という意味になる。日よけの「ブラインド」のことでもある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
weapon,武器,"nuclear <font color=""#FFC000"">weapons</font><br><br><div style=""height: 140px; overflow: auto;"">weaponが武器全般を指すのに対し、arms は戦争用の武器を指す。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
strip,はぐ,"<font color=""#FFC000"">strip</font> a room of furniture<br><br><div style=""height: 140px; overflow: auto;"">動詞「はぐ」「奪う」のほかに名詞「細長いきれ(大地)」という意味もある。日本の「（続きものの）漫画」のことはcomic stripやstrip cartoonという。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
