pitch,投げる,"<font color=""#FFC000"">pitch</font> a fast ball<br><br><div style=""height: 140px; overflow: auto;"">動詞「投げる」「据える」のほかに、名詞「調子」「程度」という意味もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【名】pitcher(投手，水差し)"
lean,もたれる,"<font color=""#FFC000"">lean</font> against the wall<br><br><div style=""height: 140px; overflow: auto;"">「傾く」が本義。自動詞なので、「もたれかかる」の場合は前置詞でもたれかかる対象を示す。形容詞「やせた」の意味では「健康的にやせた」という含意。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
council,会議,"the United Nations Security <font color=""#FFC000"">Council</font><br><br><div style=""height: 140px; overflow: auto;"">「共に(con)呼び合って集まる(cil)」から派生した語。組織名称として頻出。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【名】 councilor（評議委員，顧問）"
league,連盟,"His dream is to play on a major <font color=""#FFC000"">league</font> team.<br><br><div style=""height: 140px; overflow: auto;"">「縛る(bind)」が原義。The Leagueは「国際連盟」（国際連合（国連）の前身）のこと。固有名詞として訳す。</div><br><br>類義語 : confederation（連合）<br>反意語 : <br>参考 : "
trace,跡,"disappear without <font color=""#FFC000"">trace</font><br><br><div style=""height: 140px; overflow: auto;"">「跡を残す」「線などを引く」が原義。流通産業において「生産履歴(情報)」などと訳される「トレーサビリティ」はtrace+ability「追跡+可能」ということ。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
grain,一粒,"<font color=""#FFC000"">grains </font>of wheat<br><br><div style=""height: 140px; overflow: auto;"">a grain of+不可算名詞で「少量」「ほんの少し」という意味。主に否定文で用いられる。</div><br><br>類義語 : corn<br>反意語 : <br>参考 : "
affair,事件,"a horrible <font color=""#FFC000"">affair</font><br><br><div style=""height: 140px; overflow: auto;"">「(何かを)する(fair)こと(ad)」から生まれた語。世間を騒がせるような「事件」一般を表す。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
mayor,市長,"the <font color=""#FFC000"">mayor</font> of New York<br><br><div style=""height: 140px; overflow: auto;"">アメリカのmayor は選挙で選出され大きな職権を持つ。イギリスのmayor は多くは市[町]会議長の兼任で名誉職的。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
ugly,醜い,"That picture doesn't seem <font color=""#FFC000"">ugly</font> to me.<br><br><div style=""height: 140px; overflow: auto;"">ugly ducklingで「醜いあひるの子」つまり、醜いと思われていても大人になって美しくなる子供、という意味でも用いられる。</div><br><br>類義語 : <br>反意語 : beautiful  美しい<br>参考 : 【名】 ugliness  醜悪"
sex,性,"<font color=""#FFC000"">sex</font> discrimination<br><br><div style=""height: 140px; overflow: auto;"">「性」「性別」を表す名詞。生物学上の性別を表すことが多く、類義語のgenderは社会的な性役割を指すことが多い。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【形】 sexual  性の  sexy  性的魅力のある　　【副】 sexually　性的に"
elect,選ぶ,"They <font color=""#FFC000"">elected</font> him chairman.<br><br><div style=""height: 140px; overflow: auto;"">「選び(lect)出す(ex)」という意味。「選挙で」ということを含意することが多い。</div><br><br>類義語 : choose<br>反意語 : <br>参考 : 【名】 election  選挙  【形】 electoral  選挙の"
companion,仲間,"People are judged by their <font color=""#FFC000"">companions</font>.<br><br><div style=""height: 140px; overflow: auto;"">companyと同語源。companionは行動をともにしたり一緒に過ごす相手のことを指す。それに対し、friendは親密な仲の友を表す。</div><br><br>類義語 : friend, colleague, comrade<br>反意語 : <br>参考 : "
