war,戦争,"They’ve been at <font color=""#FFC000"">war</font> for the last forty years.<br><br><div style=""height: 140px; overflow: auto;"">「戦争状態」というときには不可算名詞。「戦争」のときは可算不可算ともに可。</div><br><br>類義語 : battle（戦闘）<br>反意語 : peace（平和）<br>参考 : warfare（戦争）"
land,土地,"After three weeks at sea we sighted <font color=""#FFC000"">land</font>.<br><br><div style=""height: 140px; overflow: auto;"">名詞として「土地」「国土」の意味。<br>通例、earth. soil は植物の生える土地を、groundは特に地表を意味する。<br>また、動詞「上陸する〔着陸する〕」としても使われる。</div><br><br>類義語 : <br>反意語 : sea<br>参考 : 【名】landing(着陸、着水)"
dress,着せる,"She was <font color=""#FFC000"">dressed</font> in jeans and a thick sweater. <br><br><div style=""height: 140px; overflow: auto;"">「服を着せる」の意味にとどまらず、「飾りつけをする」「綺麗に整える」の意味も表す。</div><br><br>類義語 : 【名】garment（衣類）<br>反意語 : <br>参考 : "
note,メモ,"take <font color=""#FFC000"">notes</font><br><br><div style=""height: 140px; overflow: auto;"">通常notesとして複数形で使う。日本語のノートはnotebookである。</div><br><br>類義語 : notice<br>反意語 : <br>参考 : "
goal,目標,"Never give up. Set a <font color=""#FFC000"">goal</font> for yourself.<br><br><div style=""height: 140px; overflow: auto;"">「ゴールインする」はreach the goal。「（ゴールに玉を入れて得る）得点」のことを言う場合もある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
inside,～の中に,"look <font color=""#FFC000"">inside</font> a car<br><br><div style=""height: 140px; overflow: auto;"">前置詞・名詞・形容詞・副詞と様々な品詞として用いられるが、<br>どの品詞かによってアクセントが異なるので注意する。</div><br><br>類義語 : <br>反意語 : outside(外側[へ])<br>参考 : "
sign,掲示,"a <font color=""#FFC000"">sign</font> saying ‘No Smoking’<br><br><div style=""height: 140px; overflow: auto;"">「署名」という意味の名詞「サイン」はsignatureまたはautographなので注意する。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【名】signal（合図，信号機）"
draw,描く,"<font color=""#FFC000"">draw </font>a map<br><br><div style=""height: 140px; overflow: auto;"">動詞「引く」から派生して、名詞「抽選」としても用いられる。また、drawerは「引き出し」の意味もあるので注意。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【名】drawer(ひきだし)"
date,日取り,"out of <font color=""#FFC000"">date</font><br><br><div style=""height: 140px; overflow: auto;"">dayとは異なり、約束などの「ある特定の日」を示す。</div><br><br>類義語 : <br>反意語 : <br>参考 : 【動】 update(最新のものにする)"
corner,角,"Turn left at the third <font color=""#FFC000"">corner</font>.<br><br><div style=""height: 140px; overflow: auto;"">可算名詞であることに注意。<br>しばしば地域的に「へんぴな所」を意味する。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
