hand in,～を提出する,"You can't put off <u><font color=""#FFC000"">handing in</font></u> your report.<br><br><div style=""height: 140px; overflow: auto;"">「手渡す」の意味の動詞handと「中に」を意味する副詞inからなり、「（書類、届け、宿題などを、手渡して）提出する」の意味で用いられる。「郵送して提出する」の意味ではsend inを用いる。語順はhand in Oでもhand O inでも可能。</div><br><br>類義語 : turn in（～を提出する）<br>反意語 : <br>参考 : "
be used to (doing),～（すること）に慣れている,"I<u><font color=""#FFC000"">'m used to</font></u> sitting up late.<br><br><div style=""height: 140px; overflow: auto;"">「使用する」→「習慣にする」→「慣らす」と派生した動詞useの受身形。toは対象を表す前置詞で、目的語には名詞・doingが来て、used to doなどとはならないので注意。「習慣づける」「慣らす」の意の動詞accustomeからできたbe accustomed to doingも同義。なお、助動詞のused to(do)は（「かつては～したものだった」）の意で、別物。</div><br><br>類義語 : be accustomed to doing（～（すること）に慣れている）<br>反意語 : <br>参考 : "
prevent A from doing,Aが～するのを妨げる,"Urgent business <u><font color=""#FFC000"">prevented</font></u> me <u><font color=""#FFC000"">from</font></u> attending the meeting.<br><br><div style=""height: 140px; overflow: auto;"">fromを省略する形があるが、fromがあると説得してさせなかったなどのニュアンスがあるのに対し、省略すると直接その行動を妨げたというニュアンスがある。また、物主構文として「～のせいで～できない」という意味で用いられる場合もある。なお、同義で用いられる成句stop A (from) doingは、fromがあると未然の行為を妨げる意味だが、省略すると既に行っていることを止めさせる意味となる。</div><br><br>類義語 : stop（keep） A from doing（Ａが～するのを妨げる）<br>反意語 : <br>参考 : "
succeed in,～に成功する,"Columbus <u><font color=""#FFC000"">succeeded in</font></u> discovering the new continent.<br><br><div style=""height: 140px; overflow: auto;"">inの目的語には事柄の名詞やdoingが来て「～(すること)に成功する」を意味する。succeed in to doとはならないので注意。do well in～も「～においてうまくやる」→「～に成功する」という意味で同義。</div><br><br>類義語 : do well in（～でうまくやる）<br>反意語 : fail in(at)（～に失敗する）<br>参考 : "
be good at,～が得意だ,"Kenji <u><font color=""#FFC000"">was good at</font></u> math, and yet he had never got an A.<br><br><div style=""height: 140px; overflow: auto;"">「すぐれた」を意味するgoodと対象を示すatで「～にすぐれている」→「～が得意だ」の意味で用いられる。atの目的語には事柄の名詞やdoingが来る(～するのが得意だ)。「巧みな」を意味するcleverを用いたbe clever at～も同義の表現。</div><br><br>類義語 : be clever at（～が上手な）<br>反意語 : be poor at（～が苦手だ）<br>参考 : "
put up with,～をがまんする,"I can't <u><font color=""#FFC000"">put up with</font></u> his rude behavior.<br><br><div style=""height: 140px; overflow: auto;"">withの目的語には人・行動・物などが来て、stand Oやendure Oと同じく「～を我慢する、～に耐える」の意味を成す。</div><br><br>類義語 : live with（受け入れる、我慢する）<br>反意語 : <br>参考 : "
make A from B,B＜原料＞からAを作る,"Cheese and butter are both <u><font color=""#FFC000"">made from</font></u> milk.<br><br><div style=""height: 140px; overflow: auto;"">「～を作る」を意味する動詞makeを用いる際、作られたものにおいて材料が原型をとどめていない場合(ぶどうからワインを作る場合など)は原料、由来を意味する前置詞fromが用いられる。一方、材料が作るものにおいて本質的に変化していない場合(材木から机を作る場合など)は、材料・構成要素を意味する前置詞の(out)ofが用いられる。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
make A （out） of B,B＜材料＞でAを作る,"The car's wheels were <u><font color=""#FFC000"">made of</font></u> iron.<br><br><div style=""height: 140px; overflow: auto;"">「～を作る」を意味する動詞makeを用いる際、その材料が作るものにおいて本質的に変化していない場合(材木から机を作る場合など)、材料・構成要素を意味する前置詞ofが用いられる。一方、作られたものにおいて材料が原型をとどめていない場合(ぶどうからワインを作る場合など)は原料、由来を意味する前置詞fromが用いられる。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
be fond of,～が好きで,"She <u><font color=""#FFC000"">is fond of</font></u> dancing to this song.<br><br><div style=""height: 140px; overflow: auto;"">叙述用法で「～が大好きな」を意味する形容詞fondを用い、be fond of～で「～が大好きだ」。Likeよりくだけた語。強調する場合はbe very fond of～。また、限定用法で「優しい」「好意的な」という意味もある(ex.a fond smile:好意的な微笑み）。</div><br><br>類義語 : like（～が好きだ）<br>反意語 : <br>参考 : "
have a look at,～を見る,"Let me <u><font color=""#FFC000"">have a look at</font></u> that album of yours.<br><br><div style=""height: 140px; overflow: auto;"">「一見」を意味する名詞a lookに動詞have,take,get,giveなどを用いることで「ちらりと見る」(≒look at)。「丹念に見る」の場合have a good(close) look at～。なお、A gives a look at Bは、have,take～と違い、BがAのそれに気付いており、AとB間でコミュニケーションが成立していることを含意する。</div><br><br>類義語 : take a look at（ちょっと見る（見る））<br>反意語 : <br>参考 : "
