back and forth,前後に，左右に，あちこちに,"The chair is rocking <u><font color=""#FFC000"">back and forth</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">backは「後ろへ」、forthは「前へ」という意味である。「同じ場所を行ったり来たりしている」イメージ。</div><br><br>類義語 : forward and backward（前後に）<br>反意語 : <br>参考 : "
at the foot of,～のふもとに,"His house is <u><font color=""#FFC000"">at the foot of</font></u> the mountain.<br><br><div style=""height: 140px; overflow: auto;"">ここのatは地点を表す。footという語は比較的狭い範囲をあらわすので、例えばin the foot of などとしてはいけない。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
work out,～を考え出す，結果が～になる,"This is how I <u><font color=""#FFC000"">worked out</font></u> the problem.<br><br><div style=""height: 140px; overflow: auto;"">この語は文脈で訳し方を大きく変える必要がある。「workしたら～という状態になった」という状態を表す語だと思えば良い。</div><br><br>類義語 : result in(～という結果になる）<br>反意語 : <br>参考 : "
be tired of,～に飽きている,"Children <u><font color=""#FFC000"">are</font></u> completely <u><font color=""#FFC000"">tired of</font></u> watching TV.<br><br><div style=""height: 140px; overflow: auto;"">「飽きている」を表す一般的な表現。<br>tiredの類義語であるwearyなどでもbe weary of のように同様の形で「飽きている」を表すことができる。</div><br><br>類義語 : be sick of（～に飽きている）<br>反意語 : <br>参考 : "
be ready for,～の準備ができて,"No one <u><font color=""#FFC000"">was ready for</font></u> Professor Hill's questions.<br><br><div style=""height: 140px; overflow: auto;"">ready（形容詞）のあとには副詞句の修飾がくる。それがforかtoかでそれらの前置詞の後にくる語の種類が違ってくる。</div><br><br>類義語 : be ready to do(喜んで～する）<br>反意語 : <br>参考 : "
in contrast with[to] ~,～と対比して,"Some writers have used the term 'civilization' <u><font color=""#FFC000"">in contrast with</font></u> culture.<br><br><div style=""height: 140px; overflow: auto;"">toのあとには比較対象がくる。また、このようなinの用法は辞書で確認すること。</div><br><br>類義語 : in(by) comparison with(～と比較すると）<br>反意語 : <br>参考 : "
set ~ on fire,～に火をつける,"They <u><font color=""#FFC000"">set</font></u> the house <u><font color=""#FFC000"">on fire</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">このonは状態を表し、「燃えている状態にする」という意味。</div><br><br>類義語 : set fire to（～に火をつける）<br>反意語 : <br>参考 : take fire（火がつく）"
be due to,～のせいである,"This misunderstanding may <u><font color=""#FFC000"">be due to</font></u> cultural differences.<br><br><div style=""height: 140px; overflow: auto;"">ここでのdueは形容詞で「～（人）の当然与えられるべき」という意味。<br>dueのあとにtoがくるときはこの用法が多い。</div><br><br>類義語 : because of(～のために)<br>反意語 : <br>参考 : due(期限になって)（形容詞）"
run the risk of,～の危険をおかす,"George will <u><font color=""#FFC000"">run the risk of</font></u> developing lung cancer because of smoking.<br><br><div style=""height: 140px; overflow: auto;"">ここでのrunは「～をおかす」という意味である。単語runには「立候補する」「～を経営する」といった様々な意味があることに注意。</div><br><br>類義語 : take the risk of（～の危険を冒す）<br>反意語 : <br>参考 : be at risk (of[for])（～の危機にさらされている）"
A is familiar with B,A＜人＞はBをよく知っている,"Though still young, he <u><font color=""#FFC000"">was familiar with</font></u> the work.<br><br><div style=""height: 140px; overflow: auto;"">familiarはfamilyと語源が一緒である。「自分がよく知っているもの」というイメージで捉えれば良い。</div><br><br>類義語 : B is familiar to A（ＢはＡによく知られている）<br>反意語 : <br>参考 : "
