write down,～を書き留める,"You should have <u><font color=""#FFC000"">written</font></u> it <u><font color=""#FFC000"">down</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">目的語には名詞句の他、that節（～ということを)、wh節（～なのかを）も来る。take downも同じ意味で用いるが、write downや単純にtakeという言い方の方がふつう。「メモを取る」という意味のnoteも同義で用いる。</div><br><br>類義語 : note（書き記す）<br>反意語 : <br>参考 : take down（降ろす、書き留める）"
move to,～＜場所＞へ引越す,"It is two years since Jack <u><font color=""#FFC000"">moved to</font></u> New York.<br><br><div style=""height: 140px; overflow: auto;"">「移動する」→「引っ越す」と派生したmoveを用いた成句で、toには引っ越し先の場所が来る。特に建物を目的語に取る場合はtoの代わりにintoを用いることも多い。引っ越して来る[行く]の意味で副詞in,outを伴ってmove in[out] to～という表現も使う。</div><br><br>類義語 : <br>反意語 : <br>参考 : move into（（建物へ）引っ越す）"
lead to,～に通じる，～をもたらす,"The popularity of the telephone has <u><font color=""#FFC000"">led to</font></u> fewer people writing letters.<br><br><div style=""height: 140px; overflow: auto;"">「～が～という結果につながる」という意味で、toには結果となる名詞句やdoingが来る。</div><br><br>類義語 : <br>反意語 : <br>参考 : lead A to B（ＡをＢに導く）"
cut down,～＜費用など＞を切りつめる,"We have to <u><font color=""#FFC000"">cut down</font></u> the cost of living.<br><br><div style=""height: 140px; overflow: auto;"">「削除する」を意味するcutと「下げて」を意味する副詞downから「切り詰める」を意味する。<br>cut back on～や「減ずる」を意味するreduceも同義で用いられる。</div><br><br>類義語 : cut back（（予算などを）削減する）<br>反意語 : <br>参考 : "
in those days,その当時,"People really knew how to make bricks <u><font color=""#FFC000"">in those days</font></u>.<br><br><div style=""height: 140px; overflow: auto;"">最近ではinは省略するのがふつう。ただし、in those days of～やin those days when～などと修飾を伴う場合はinを用いる。then,at that timeも同義で用いる。</div><br><br>類義語 : then（その時）<br>反意語 : <br>参考 : "
plenty of,たくさんの～,"He carried <u><font color=""#FFC000"">plenty of</font></u> fuel with him.<br><br><div style=""height: 140px; overflow: auto;"">個数、量のいずれにも用いて「たくさんの～」「十分な」という意味を表す。類語のa number ofは個数について、a great deal ofは量についてそれぞれ「たくさんの～」の意味を表す。</div><br><br>類義語 : a good deal of（たくさんの～）<br>反意語 : <br>参考 : "
far from,決して～でない,"His manners are <u><font color=""#FFC000"">far from</font></u> pleasant.<br><br><div style=""height: 140px; overflow: auto;"">元は「～から遠い」という意味から「～とはほど遠い」→「決して～ではない」と派生してできた成句。not～at allで書き換え可。nothing near,be wide ofもfar fromと同じ成り立ちで、同義。</div><br><br>類義語 : nothing near（決して～ではない）<br>反意語 : <br>参考 : "
on behalf of,～＜人＞のために，～＜人＞に代わって,"I went there <u><font color=""#FFC000"">on behalf of</font></u> Tom.<br><br><div style=""height: 140px; overflow: auto;"">「(人・物・事の)のために(=for(the good of))」という意味(ex.He works on behalf of the country.：彼は国のため働く)と、「～の代わりに、～を代表して」という意味(ex.I attended the meeting on behalf of him.：私は彼の代わりにその会合に出席した)がある。米ではin behalf onも同義で用いる。</div><br><br>類義語 : in behalf of（～＜人＞のために、～＜人＞に代わって）<br>反意語 : <br>参考 : "
thanks to,～のおかげで＜理由＞,"He had no difficulties <u><font color=""#FFC000"">thanks to</font></u> the language tape with him.<br><br><div style=""height: 140px; overflow: auto;"">「感謝」を意味する名詞thankと方向を表すtoを用い、「～のおかげで」「～によって」ということの経緯、理由を表す。ただし、皮肉的に用いる場合もある(ex.Thanks to you.I spent all the money.：君のおかげでお金を全部使ってしまった)。類語のowing to Oは「～のために」という意味で理由を示す場合に用いる。</div><br><br>類義語 : owing to（～のおかげで、～のせいで）<br>反意語 : <br>参考 : "
except for,～を除いては,"All the passengers were relaxed, <u><font color=""#FFC000"">except for</font></u> the old man.<br><br><div style=""height: 140px; overflow: auto;"">exceptの目的語には、名詞（句）、代名詞、形容詞句、前置詞句、that節、wh節、to doなどいろいろな品詞、要素が来る。全体や無を表すall,every,any,noの後では、except forに書き換え可。また、通例文修飾の形で、文末・文頭でexcept forを用いることがある(ex.Except for this mistake,this is a good report.：この間違いを別にすれば、この報告書はよくできている)。ただし、この場合目的語は名詞句、doingに限る。類語のapart fromは上のExcept for this mistake～の例文のような使い方をする。</div><br><br>類義語 : apart from（～を除いて）<br>反意語 : <br>参考 : besides～（～以外）"
arrive at,～に到着する,"The train <u><font color=""#FFC000"">arrived at</font></u> Tokyo Station on time.<br><br><div style=""height: 140px; overflow: auto;"">到着地を点としてとらえる場合arrive at,「包まれた空間」という意味でとらえればarrive inを用いる。一般的には、広い場所にinを用いる場合が多い。arrive toとはいわないので注意。なお、類語のreachはほとんどの場合他動詞として目的語を取る。</div><br><br>類義語 : arrive in（～に到着する）<br>反意語 : depart from（～を出発する）<br>参考 : "
end in,結局～に終わる,"My attempt <u><font color=""#FFC000"">ended in</font></u> failure.<br><br><div style=""height: 140px; overflow: auto;"">「(結果として)～に終わる」という意味で、好ましくない結末を言う場合に用いられることが多い。</div><br><br>類義語 : <br>反意語 : <br>参考 : end up（終わる）"
by the way,ところで，ついでながら,"<u><font color=""#FFC000"">By the way</font></u>, who's coming?<br><br><div style=""height: 140px; overflow: auto;"">「ちょっと脇道にそれるが」「ところで」の意味で、話題を変える語として口語でもよく用いられる他、丁寧な表現をする場合にも用いる。<br>より口語的な表現では、話題の切り出しなどでwellも用いる。</div><br><br>類義語 : incidentally（ところで）<br>反意語 : <br>参考 : "
tell A from B,AとBを見分ける,"Can you <u><font color=""#FFC000"">tell</font></u> wheat <u><font color=""#FFC000"">from</font></u> barley.<br><br><div style=""height: 140px; overflow: auto;"">通常can,could,be able toと共に用い、「～と～を区別できる、違いがわかる」の意味で使われる。distinguish A from Bと同義だが、tell～の方がよりくだけた言い方。</div><br><br>類義語 : distinguish A from B（AとBを見分ける）<br>反意語 : <br>参考 : "
a large number of,たくさん＜数＞の～,"<u><font color=""#FFC000"">A large number of</font></u> people live in a small land area.<br><br><div style=""height: 140px; overflow: auto;"">of以下には可算名詞が来る。量を言う場合はa great deal of～。なお、a great number of～、a number of～も同義だが、many number ofなどとはならないので注意。</div><br><br>類義語 : a great number of（たくさん＜数＞の～）<br>反意語 : <br>参考 : "
