have to do,～しなければならない,"You <u><font color=""#FFC000"">have to</font></u> keep your room clean.<br><br><div style=""height: 140px; overflow: auto;"">同義語have got toは助動詞と共には使われない。<br>否定文don’t have to doは、「～する必要がない」という意味となるので注意。</div><br><br>類義語 : <b>must</b>(～しなければならない)<br>反意語 : <b>don</b><b>’</b><b>t have to do</b> （～する必要がない）<br>参考 : <b>had to do</b>（～するべきだった）"
a few,いくらかの，少し＜数＞の,"The room was almost filled, but there were <u><font color=""#FFC000"">a few</font></u> seats left.<br><br><div style=""height: 140px; overflow: auto;"">a few は「いくらかの」と肯定的意味。fewのみでは「ほとんどない」の否定的意味になるので注意する。</div><br><br>類義語 : <b>a little </b>(いくらかの、ある程度)<br>反意語 : <br>参考 : <b>not a few</b>(かなり多数の)"
more than,～より多く（の）,"Our teacher seems to have been ill <u><font color=""#FFC000"">more than</font></u> two weeks.<br><br><div style=""height: 140px; overflow: auto;"">more than+数詞で「～以上」の意味に、 名詞（句）・形容詞・副詞・動詞の前に置いて「…では言い足りない、 …どころではない」の意味になる。</div><br><br>類義語 : <br>反意語 : <b>less than</b>(～より少ない)<br>参考 : "
a little,少し＜量＞の～,"There is <u><font color=""#FFC000"">a little</font></u> hope of his recovery.<br><br><div style=""height: 140px; overflow: auto;"">不可算名詞があとに続く場合のみ。可算名詞の場合はa few～を用いる。「少しのミルク」はa little milkであり、a few milkとはならない。</div><br><br>類義語 : <br>反意語 : <b>much</b>(たくさんの)<br>参考 : <b>only a little</b>(少ししか)"
for example,たとえば,"Japan is full of beautiful cities, <u><font color=""#FFC000"">for example</font></u>, Kyoto and Nara.<br><br><div style=""height: 140px; overflow: auto;"">exampleはinstance, sample, caseのうちで最も一般的な「例」という意味の語。for instanceは「具体的な論拠として」取り上げる場合に使う。</div><br><br>類義語 : <b>for instance</b>（[論拠をいうと]たとえば)<br>反意語 : <br>参考 : "
a lot of,たくさんの,"He saved <u><font color=""#FFC000"">a lot of</font></u> money, so that he could buy a new house.<br><br><div style=""height: 140px; overflow: auto;"">a lot ofは可算名詞と不可算名詞の両方に使うことができる。</div><br><br>類義語 : <b>lots of</b> （たくさんの）<br>反意語 : <br>参考 : "
each other,お互いに,"Tom and his brother don't resemble <u><font color=""#FFC000"">each other</font></u>, do they?<br><br><div style=""height: 140px; overflow: auto;"">each otherは代名詞であり、目的語や主語として使われることが多い。ただし、副詞のように訳されることがある。</div><br><br>類義語 : <b>one another</b> （互いに）<br>反意語 : <br>参考 : "
think of,～のことを考える，思いつく，思い出す,"What do you <u><font color=""#FFC000"">think of</font></u> that story of his?<br><br><div style=""height: 140px; overflow: auto;"">「～を思いつく/思い出す」の意味の場合、通例can'tやcouldn'tとともに用いられる。類義語のthink about ～はthink of ～より「積極的に考える」というニュアンスを持つ。</div><br><br>類義語 : <b>come up with</b> ～（～を思いつく）<br>反意語 : <br>参考 : "
be to do,すべきだ，することになっている,"He <u><font color=""#FFC000"">is to</font></u> come here by six at the latest.<br><br><div style=""height: 140px; overflow: auto;"">be to doは、予定や命令を表すことが多い。他に、「～できる」「～する運命になっている」「～したいと思うなら」「～するためのもの」という意味もある。</div><br><br>類義語 : <b>be supposed to do</b>（～すべきだ）<br>反意語 : <br>参考 : "
one day,ある日,"<u><font color=""#FFC000"">One day</font></u> she was leaving London to see her mother.<br><br><div style=""height: 140px; overflow: auto;"">「（未来または過去の）ある日」という意味。<br>one dayとは異なり、some dayは未来に限られる。<br>同様の意味を表す表現としてone fine dayもあるが、天候に無関係に使われることに注意しておく。</div><br><br>類義語 : <b>some day</b> (いつか、ある日)<br>反意語 : <br>参考 : <b>one fine day</b> (ある日、いつの日にか)"
according to,～に従って，～によれば,"<u><font color=""#FFC000"">According to</font></u> the weather forecast, it will clear up this afternoon.<br><br><div style=""height: 140px; overflow: auto;"">accordingは「一致して、従って」という意味の副詞であるが、according toにより前置詞的役割を果たす。通例第三者や権威ある機関についていうので、according to meとは言わない。</div><br><br>類義語 : <br>反意語 : <br>参考 : <b>in accordance with </b>(～に従って、一致して)"
because of,～のために＜理由・原因＞,"I could hardly sleep <u><font color=""#FFC000"">because of</font></u> the noise.<br><br><div style=""height: 140px; overflow: auto;"">because ofは、理由・原因を表す最も一般的な表現。owing toよりも口語的である。</div><br><br>類義語 : <b>due to</b>(～の原因で)<br>反意語 : <br>参考 : "
used to do,～するのが常だった,"I <u><font color=""#FFC000"">used to</font></u> talk with him over a cup of coffee.<br><br><div style=""height: 140px; overflow: auto;"">状態動詞と共に用いたり、現在と対比するときにはwouldではなく、used toを使う。また具体的な回数や期間を表す副詞句とは使えない。</div><br><br>類義語 : <b>would</b>(～したものだった)<br>反意語 : <br>参考 : "
such as,たとえば～のような,"You should read <u><font color=""#FFC000"">such</font></u> books <u><font color=""#FFC000"">as</font></u> interest you.<br><br><div style=""height: 140px; overflow: auto;"">前述した事柄の具体例をas以下で示す熟語。A(,) such as Bやsuch A as Bで「ＢのようなＡ」となる。</div><br><br>類義語 : <b>like</b>（～のような）<br>反意語 : <br>参考 : "
too ～ to do,あまり～なので…できない,"The problem proved <u><font color=""#FFC000"">too</font></u> difficult for me <u><font color=""#FFC000"">to</font></u> solve.<br><br><div style=""height: 140px; overflow: auto;"">to doの前に「for A」と挿入することで、「Aが…できない」と主語を示すことができる。</div><br><br>類義語 : <b>so</b> 形容詞・副詞 <b>that A can't do</b>（とても～なのでAは…できない）<br>反意語 : <br>参考 : "
find out,～を発見する,"How did the doctor <u><font color=""#FFC000"">find out</font></u> that she had a tumor?<br><br><div style=""height: 140px; overflow: auto;"">（隠された、または知られていない事実を）見つけ出すという意味。努力の末に探り出す、気がつく、知るといったニュアンスがある。また、正体を見破るといった意味でも使うことに注意。</div><br><br>類義語 : <b>discover</b>（発見する）<br>反意語 : <br>参考 : "
at last,ついに，とうとう,"<u><font color=""#FFC000"">At last</font></u> we got hold of our friend.<br><br><div style=""height: 140px; overflow: auto;"">様々な努力・苦労を経て、望ましいことがようやく達成されるといったニュアンスを持つ。したがって，否定文では用いない。</div><br><br>類義語 : <b>finally</b>（ついに，とうとう）<br>反意語 : <br>参考 : "
in order to do,～するために,"You must work hard <u><font color=""#FFC000"">in order to</font></u> pass the exam.<br><br><div style=""height: 140px; overflow: auto;"">in order toはto不定詞の副詞的用法・目的と同じ訳になる。so as toも同義。</div><br><br>類義語 : <b>so that</b> ～ <b>can</b>…(～が…するために)<br>反意語 : <br>参考 : "
in fact,実際は，つまり,"They are very close. <u><font color=""#FFC000"">In fact</font></u>, they plan to marry.<br><br><div style=""height: 140px; overflow: auto;"">factは単独では「事実」という意味を持つ。 factは通例、可算名詞であり冠詞を伴うが、in factの形をとる時、単数形で無冠詞となる。as a matter of factで１つの副詞句となる。</div><br><br>類義語 : as a matter of fact(実は)<br>反意語 : <br>参考 : "
as if,あたかも～のように,"He treated me <u><font color=""#FFC000"">as if</font></u> I were a child.<br><br><div style=""height: 140px; overflow: auto;"">as ifの後は、①SVを持つ節②to doの二通り置くことが出来る。①の場合、if節内は基本的に事実と異なることを記述するので、仮定法を用いる。②の場合は、「～するかのように」という意味になる。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
come to (do),～になる,"How did you <u><font color=""#FFC000"">come to</font></u> know her?<br><br><div style=""height: 140px; overflow: auto;"">物・事が主語の場合「結局～になる」というニュアンスで使われることも。イディオムとしてではなく、come &lt;to do&gt;で「～しに来る」の意味になりうることにも注意。また、toの後に名詞がおかれると、「～へ達する」という意味になる。</div><br><br>類義語 : <br>反意語 : <br>参考 : <b>When it comes to</b>～「～の話となると」"
all over,～じゅうで[に],"He is famous <u><font color=""#FFC000"">all over</font></u> the world.<br><br><div style=""height: 140px; overflow: auto;"">overには前置詞として「～じゅうを」という意味があり、allはこのoverを強めていている。この表現は空間的な範囲を表すもので、時間的に「～の間中ずっと」と言いたいときはduring(前置詞）、while(接続詞）を使う。</div><br><br>類義語 : <br>反意語 : <br>参考 : <b>all over</b>（すっかり終わった）"
no longer,もはや～ない,"The antique shop in Tokyo <u><font color=""#FFC000"">no longer</font></u> exists.<br><br><div style=""height: 140px; overflow: auto;"">no longerは文中に用いる。<br>類義語のnot ～any longerはnotの後に動詞が来てany longerは文末。no longerが入っていると否定の意味になるので注意。</div><br><br>類義語 : <b>not any longer</b>(もはや～ない）<br>反意語 : <br>参考 : "
even if,たとえ～でも,"<u><font color=""#FFC000"">Even if</font></u> my parents are against my wish, I will be a musician.<br><br><div style=""height: 140px; overflow: auto;"">even ifの後には現実とは異なる状況，状態を置く。またeven ifの後の時制に注意。</div><br><br>類義語 : <b>even though</b>（たとえ～でも）<br>反意語 : <br>参考 : "
at first,最初は,"<u><font color=""#FFC000"">At first</font></u>, human beings are physically very weak.<br><br><div style=""height: 140px; overflow: auto;"">「最初は～であったが，後では～ではなくなった」という場合に用いられる。「第一に」「第二に」と物事を列挙する場合には用いられないことに注意。</div><br><br>類義語 : <b>in the beginning</b>（はじめは）<br>反意語 : <b>at last</b>（最後には）<br>参考 : "
give up,～をあきらめる， 断念する,"Why did you <u><font color=""#FFC000"">give up</font></u> practicing the piano?<br><br><div style=""height: 140px; overflow: auto;"">give up ~で「～をあきらめる」という意味。代名詞を目的語にとる場合は、give ~ upとすることができる。また、不定詞を目的語にとることはできないことに注意。</div><br><br>類義語 : <b>abandon </b>(～をあきらめる、断念する）<br>反意語 : <br>参考 : <b>never give up</b> (あきらめない)"
instead of,～の代わりに,"We support the former plan <u><font color=""#FFC000"">instead of</font></u> the latter.<br><br><div style=""height: 140px; overflow: auto;"">ofの後に目的語をとり、「～の代りに」「～しないで」という意味になる。<br>withoutも「～しないで」だが、instead ofは前の語(句)と後の語(句)とが対照されているときに用いる。</div><br><br>類義語 : <b>without</b> (～しないで)<br>反意語 : <br>参考 : "
no one,誰も～ない,"<u><font color=""#FFC000"">No one</font></u> can master a foreign language in a few days.<br><br><div style=""height: 140px; overflow: auto;"">one(人)をno(～ない)で強く否定して「だれも～ない」という意味になる。no one + 動詞の単数形という形式で用いることもある。</div><br><br>類義語 : <b>nobody</b>(誰も～ない)<br>反意語 : <b>anyone</b>(誰もが～する)<br>参考 : "
both A and B,AもBも両方とも,"The factory employs <u><font color=""#FFC000"">both</font></u> male <u><font color=""#FFC000"">and</font></u> female workers.<br><br><div style=""height: 140px; overflow: auto;"">bothとandの後には同じ品詞の語または同じ形の語を用いる。また主語としてboth A and Bを用いる場合はその後の動詞は必ず複数形になる。否定文では「AとBの両方とも～というわけではない」という部分否定の意味になることにも注意。</div><br><br>類義語 : <b>not only A but also B</b>(AだけではなくBも)<br>反意語 : <b>neither A nor B</b>(AもBも～ない)<br>参考 : "
take care of,～の世話をする,"She was kind enough to <u><font color=""#FFC000"">take care of</font></u> my baby.<br><br><div style=""height: 140px; overflow: auto;"">受け身ではCare is taken of A / A is taken care ofのいずれも可。</div><br><br>類義語 : <b>look after</b> （～の世話をする）<br>反意語 : <b>abandon</b>（置き去りにする）<br>参考 : <b>take care in</b>（～に注意する）"
spend A on B,A＜金など＞をBに費やす,"As is often the case with scholars, he <u><font color=""#FFC000"">spends</font></u> all his money <u><font color=""#FFC000"">on</font></u> books.<br><br><div style=""height: 140px; overflow: auto;"">Aにはお金だけでなく時間を表す単語が来ることも多い。<br>またon Bはfor Bやdoingの形をとることがある。</div><br><br>類義語 : <br>反意語 : <br>参考 : "
